epoch,phase,lr,train_loss,train_acc,synth_monitor_acc,synth_val_acc,real_val_loss,real_val_acc,epoch_time_s,game7_acc_wP,game7_acc_wR,game7_acc_wN,game7_acc_wB,game7_acc_wQ,game7_acc_wK,game7_acc_bP,game7_acc_bR,game7_acc_bN,game7_acc_bB,game7_acc_bQ,game7_acc_bK,game7_acc_empty
1,A,0.0001,0.7379404919624328,0.78706,0.7827308006535948,,1.0644683306867426,0.6610795454545455,584.357634074986,0.6051282051282051,0.27956989247311825,0.14634146341463414,0.0,0.0,0.7454545454545455,0.5876288659793815,0.23636363636363636,0.2804878048780488,0.31313131313131315,0.0,0.16363636363636364,0.8710174717368961
2,A,0.0001,0.49448609259128573,0.84848,0.8140829248366013,,0.9166364908218384,0.7011363636363637,386.0733608487062,0.7897435897435897,0.34408602150537637,0.4634146341463415,0.0,0.0,0.7636363636363637,0.7190721649484536,0.20909090909090908,0.36585365853658536,0.20202020202020202,0.0,0.4909090909090909,0.8576567317574512
3,B,9.931634888554937e-06,0.0907187286246568,0.97295,0.9789113562091504,,0.19875827289440415,0.9508522727272727,408.72352993907407,0.9897435897435898,1.0,1.0,0.6363636363636364,0.6909090909090909,0.9818181818181818,0.9845360824742269,0.9545454545454546,0.975609756097561,0.48484848484848486,0.2909090909090909,0.9272727272727272,0.9979445015416238
4,B,9.728616793536588e-06,0.03648925175506622,0.98921,0.990093954248366,,0.1510152917016636,0.9630681818181818,411.63414012175053,0.9923076923076923,1.0,0.975609756097561,0.9363636363636364,1.0,0.9818181818181818,0.8994845360824743,0.9,0.9390243902439024,0.9090909090909091,0.18181818181818182,0.9272727272727272,0.9979445015416238
5,B,9.397114317029975e-06,0.02713783077720087,0.99178,0.9925449346405228,,0.17149101917377926,0.9625,410.0912660420872,0.9923076923076923,1.0,1.0,0.7727272727272727,0.8363636363636363,0.9818181818181818,0.9510309278350515,0.9454545454545454,0.975609756097561,0.5151515151515151,0.7818181818181819,0.9272727272727272,0.9984583761562179
6,B,8.9471999940354e-06,0.02158145699921064,0.99331,0.9916768790849673,,0.1430769066410986,0.9664772727272727,408.61020672135055,0.9923076923076923,1.0,0.9878048780487805,0.8818181818181818,0.9454545454545454,0.9818181818181818,0.9742268041237113,0.8909090909090909,0.9512195121951219,0.7575757575757576,0.2727272727272727,0.9454545454545454,0.9979445015416238
7,B,8.392544243589425e-06,0.01822014505764935,0.99479,0.995812908496732,,0.11572381873318756,0.9795454545454545,409.8497814787552,0.9871794871794872,1.0,1.0,0.9636363636363636,0.9454545454545454,0.9818181818181818,0.9510309278350515,0.9454545454545454,0.9512195121951219,0.9595959595959596,0.8909090909090909,0.9272727272727272,0.9917780061664954
8,B,7.749999999999999e-06,0.01564586132583092,0.99502,0.9970383986928104,,0.11890345312766096,0.9798295454545455,408.5810665981844,0.9948717948717949,1.0,0.975609756097561,0.8,0.9818181818181818,0.9818181818181818,0.9768041237113402,0.9,0.975609756097561,0.9494949494949495,0.8727272727272727,0.9272727272727272,0.9974306269270298
9,B,7.039090644965509e-06,0.01248132969641243,0.99604,0.9987234477124183,,0.14657395148268818,0.9676136363636364,409.54784853896126,0.9923076923076923,1.0,0.9878048780487805,0.7454545454545455,0.8909090909090909,0.9818181818181818,0.979381443298969,0.9545454545454546,0.975609756097561,0.7878787878787878,0.43636363636363634,0.9454545454545454,0.9974306269270298
10,B,6.281416799501186e-06,0.010240180177194707,0.99699,0.998672385620915,,0.18547985789422952,0.9721590909090909,409.3401340232231,0.9897435897435898,1.0,0.9512195121951219,0.7454545454545455,0.9636363636363636,0.9818181818181818,0.9742268041237113,0.9545454545454546,0.975609756097561,0.7272727272727273,0.8545454545454545,0.9272727272727272,0.9984583761562179
11,B,5.499999999999998e-06,0.0089739365981007,0.99746,0.9978553921568627,,0.1373977997848256,0.9767045454545454,409.4784730877727,0.9923076923076923,1.0,0.975609756097561,0.7545454545454545,0.9818181818181818,0.9818181818181818,0.9819587628865979,0.9545454545454546,0.975609756097561,0.8181818181818182,0.8727272727272727,0.9272727272727272,0.9974306269270298
12,B,4.718583200498812e-06,0.007109448606566293,0.998,0.9975490196078431,,0.13184433328510337,0.9795454545454545,410.37063934095204,0.9923076923076923,1.0,0.975609756097561,0.7818181818181819,0.9090909090909091,0.9818181818181818,0.9819587628865979,0.9545454545454546,0.9878048780487805,0.8888888888888888,0.9090909090909091,0.9272727272727272,0.9979445015416238
13,B,3.960909355034491e-06,0.006430910257783253,0.99791,0.9992851307189542,,0.11494654484453018,0.9832386363636364,409.6315225670114,0.982051282051282,1.0,1.0,0.8454545454545455,1.0,0.9818181818181818,0.979381443298969,0.9454545454545454,0.975609756097561,0.9393939393939394,0.9090909090909091,0.9272727272727272,0.9984583761562179
14,B,3.2500000000000002e-06,0.004952765495703788,0.99854,0.9997957516339869,,0.11343453472223204,0.9838068181818181,408.5952936699614,0.9923076923076923,1.0,0.975609756097561,0.8363636363636363,0.9818181818181818,0.9818181818181818,0.979381443298969,0.9454545454545454,0.975609756097561,0.9696969696969697,0.8909090909090909,0.9272727272727272,0.9984583761562179
15,B,2.607455756410572e-06,0.003244265411096567,0.99921,0.9995404411764706,,0.10740322445642299,0.9857954545454546,408.9123276001774,0.9897435897435898,1.0,0.975609756097561,0.9363636363636364,1.0,0.9818181818181818,0.979381443298969,0.9454545454545454,0.975609756097561,0.9090909090909091,0.9272727272727272,0.9272727272727272,0.9984583761562179
16,B,2.0528000059645994e-06,0.003172976202083446,0.99906,0.9993872549019608,,0.11777353610961488,0.9855113636363636,409.2092682970688,0.9923076923076923,1.0,1.0,0.9,0.9818181818181818,0.9818181818181818,0.9768041237113402,0.9636363636363636,0.975609756097561,0.9090909090909091,0.9272727272727272,0.9272727272727272,0.9984583761562179
17,B,1.6028856829700269e-06,0.002324147296915471,0.99921,0.9996936274509803,,0.11682328736219047,0.9852272727272727,413.130487293005,0.9897435897435898,1.0,1.0,0.8818181818181818,0.9818181818181818,0.9818181818181818,0.9819587628865979,0.9454545454545454,0.975609756097561,0.9292929292929293,0.9272727272727272,0.9272727272727272,0.9984583761562179
18,B,1.2713832064634127e-06,0.0018299701195013767,0.99942,0.9997957516339869,,0.12195202665832106,0.9857954545454546,409.14487702492625,0.9897435897435898,1.0,1.0,0.9454545454545454,0.9818181818181818,0.9818181818181818,0.9768041237113402,0.9545454545454546,0.9878048780487805,0.8888888888888888,0.9090909090909091,0.9272727272727272,0.9984583761562179
19,B,1.0683651114450641e-06,0.001946661754745437,0.9994,0.9998468137254902,,0.10483478150434332,0.9872159090909091,409.46954190311953,0.9923076923076923,1.0,1.0,0.9454545454545454,0.9818181818181818,0.9818181818181818,0.979381443298969,0.9545454545454546,0.9878048780487805,0.9393939393939394,0.9090909090909091,0.9272727272727272,0.9974306269270298
20,B,1.0000000000000002e-06,0.0012318741408584902,0.99961,0.9996936274509803,,0.11189529935982137,0.9866477272727273,411.56974433967844,0.9923076923076923,1.0,1.0,0.9545454545454546,0.9818181818181818,0.9818181818181818,0.979381443298969,0.9545454545454546,0.9878048780487805,0.9191919191919192,0.8727272727272727,0.9272727272727272,0.9979445015416238
